"","Datetime_UTC","Internal_temp_C","Date"
"387","01-29-2024_08:45:51",8.03,2024-01-29
"388","01-29-2024_12:45:51",7.94,2024-01-29
"389","01-29-2024_16:45:51",7.94,2024-01-29
"390","01-29-2024_20:45:51",7.77,2024-01-29
"391","01-30-2024_00:45:51",7.51,2024-01-30
"392","01-30-2024_04:45:51",7.42,2024-01-30
"393","01-30-2024_08:45:51",7.16,2024-01-30
"394","01-30-2024_12:45:51",7.16,2024-01-30
"395","01-30-2024_16:45:51",7.08,2024-01-30
"396","01-30-2024_20:45:51",7.08,2024-01-30
"397","01-31-2024_00:45:51",6.99,2024-01-31
"398","01-31-2024_04:45:51",7.08,2024-01-31
"399","01-31-2024_08:45:51",7.08,2024-01-31
"400","01-31-2024_12:45:51",7.08,2024-01-31
"401","01-31-2024_16:45:51",7.08,2024-01-31
"402","01-31-2024_20:45:51",7.25,2024-01-31
"403","02-01-2024_00:45:51",7.25,2024-02-01
"404","02-01-2024_04:45:51",7.16,2024-02-01
"405","02-01-2024_08:45:51",7.08,2024-02-01
"406","02-01-2024_12:45:51",7.08,2024-02-01
"407","02-01-2024_16:45:51",7.16,2024-02-01
"408","02-01-2024_20:45:51",7.16,2024-02-01
"409","02-02-2024_00:45:51",7.16,2024-02-02
"410","02-02-2024_04:45:51",7.25,2024-02-02
"411","02-02-2024_08:45:51",7.25,2024-02-02
"412","02-02-2024_12:45:51",7.16,2024-02-02
"413","02-02-2024_16:45:51",7.34,2024-02-02
"414","02-02-2024_20:45:51",7.25,2024-02-02
"415","02-03-2024_00:45:51",7.34,2024-02-03
"416","02-03-2024_04:45:52",7.25,2024-02-03
"417","02-03-2024_08:45:52",7.08,2024-02-03
"418","02-03-2024_12:45:52",7.08,2024-02-03
"419","02-03-2024_16:45:52",7.08,2024-02-03
"420","02-03-2024_20:45:52",7.08,2024-02-03
"421","02-04-2024_00:45:52",6.99,2024-02-04
"422","02-04-2024_04:45:52",6.9,2024-02-04
"423","02-04-2024_08:45:52",6.9,2024-02-04
"424","02-04-2024_12:45:52",6.82,2024-02-04
"425","02-04-2024_16:45:52",6.82,2024-02-04
"426","02-04-2024_20:45:52",6.82,2024-02-04
"427","02-05-2024_00:45:52",6.82,2024-02-05
"428","02-05-2024_04:45:52",6.56,2024-02-05
"429","02-05-2024_08:45:52",6.64,2024-02-05
"430","02-05-2024_12:45:52",6.73,2024-02-05
"431","02-05-2024_16:45:52",6.73,2024-02-05
"432","02-05-2024_20:45:52",6.73,2024-02-05
"433","02-06-2024_00:45:52",6.9,2024-02-06
"434","02-06-2024_04:45:52",7.08,2024-02-06
"435","02-06-2024_08:45:52",6.99,2024-02-06
"436","02-06-2024_12:45:52",6.73,2024-02-06
"437","02-06-2024_16:45:52",6.64,2024-02-06
"438","02-06-2024_20:45:52",6.38,2024-02-06
"439","02-07-2024_00:45:52",6.21,2024-02-07
"440","02-07-2024_04:45:52",6.21,2024-02-07
"441","02-07-2024_08:45:52",6.47,2024-02-07
"442","02-07-2024_12:45:52",6.82,2024-02-07
"443","02-07-2024_16:45:52",6.82,2024-02-07
"444","02-07-2024_20:45:52",6.99,2024-02-07
"445","02-08-2024_00:45:52",6.99,2024-02-08
"446","02-08-2024_04:45:52",6.82,2024-02-08
"447","02-08-2024_08:45:52",6.9,2024-02-08
"448","02-08-2024_12:45:52",6.9,2024-02-08
"449","02-08-2024_16:45:52",6.82,2024-02-08
"450","02-08-2024_20:45:52",6.9,2024-02-08
"451","02-09-2024_00:45:52",6.99,2024-02-09
"452","02-09-2024_04:45:52",6.9,2024-02-09
"453","02-09-2024_08:45:52",6.9,2024-02-09
"454","02-09-2024_12:45:52",6.9,2024-02-09
"455","02-09-2024_16:45:52",6.99,2024-02-09
"456","02-09-2024_20:45:52",6.9,2024-02-09
"457","02-10-2024_00:45:52",6.99,2024-02-10
"458","02-10-2024_04:45:52",6.99,2024-02-10
"459","02-10-2024_08:45:52",6.9,2024-02-10
"460","02-10-2024_12:45:52",6.99,2024-02-10
"461","02-10-2024_16:45:52",6.99,2024-02-10
"462","02-10-2024_20:45:52",6.99,2024-02-10
"463","02-11-2024_00:45:52",6.99,2024-02-11
"464","02-11-2024_04:45:52",6.99,2024-02-11
"465","02-11-2024_08:45:52",6.9,2024-02-11
"466","02-11-2024_12:45:52",6.99,2024-02-11
"467","02-11-2024_16:45:52",6.99,2024-02-11
"468","02-11-2024_20:45:52",6.9,2024-02-11
"469","02-12-2024_00:45:52",6.99,2024-02-12
"470","02-12-2024_04:45:52",6.9,2024-02-12
"471","02-12-2024_08:45:52",6.73,2024-02-12
"472","02-12-2024_12:45:52",6.82,2024-02-12
"473","02-12-2024_16:45:52",6.82,2024-02-12
"474","02-12-2024_20:45:52",6.73,2024-02-12
"475","02-13-2024_00:45:52",6.9,2024-02-13
"476","02-13-2024_04:45:52",6.9,2024-02-13
"477","02-13-2024_08:45:52",6.73,2024-02-13
"478","02-13-2024_12:45:52",6.9,2024-02-13
"479","02-13-2024_16:45:52",6.99,2024-02-13
"480","02-13-2024_20:45:52",6.82,2024-02-13
"481","02-14-2024_00:45:52",6.73,2024-02-14
"482","02-14-2024_04:45:52",6.82,2024-02-14
"483","02-14-2024_08:45:52",6.73,2024-02-14
"484","02-14-2024_12:45:52",6.73,2024-02-14
"485","02-14-2024_16:45:52",6.82,2024-02-14
"486","02-14-2024_20:45:52",6.82,2024-02-14
"487","02-15-2024_00:45:53",6.73,2024-02-15
"488","02-15-2024_04:45:53",6.82,2024-02-15
"489","02-15-2024_08:45:53",6.82,2024-02-15
"490","02-15-2024_12:45:53",6.73,2024-02-15
"491","02-15-2024_16:45:53",6.73,2024-02-15
"492","02-15-2024_20:45:53",6.82,2024-02-15
"493","02-16-2024_00:45:53",6.82,2024-02-16
"494","02-16-2024_04:45:53",6.9,2024-02-16
"495","02-16-2024_08:45:53",6.9,2024-02-16
"496","02-16-2024_12:45:53",6.9,2024-02-16
"497","02-16-2024_16:45:53",6.9,2024-02-16
"498","02-16-2024_20:45:53",6.9,2024-02-16
"499","02-17-2024_00:45:53",6.9,2024-02-17
"500","02-17-2024_04:45:53",6.9,2024-02-17
"501","02-17-2024_08:45:53",6.9,2024-02-17
"502","02-17-2024_12:45:53",6.9,2024-02-17
"503","02-17-2024_16:45:53",6.9,2024-02-17
"504","02-17-2024_20:45:53",6.82,2024-02-17
"505","02-18-2024_00:45:53",6.73,2024-02-18
"506","02-18-2024_04:45:53",6.47,2024-02-18
"507","02-18-2024_08:45:53",6.38,2024-02-18
"508","02-18-2024_12:45:53",6.56,2024-02-18
"509","02-18-2024_16:45:53",6.47,2024-02-18
"510","02-18-2024_20:45:53",6.56,2024-02-18
"511","02-19-2024_00:45:53",6.56,2024-02-19
"512","02-19-2024_04:45:53",6.73,2024-02-19
"513","02-19-2024_08:45:53",6.82,2024-02-19
"514","02-19-2024_12:45:53",6.9,2024-02-19
