,UTC,Latitude,Longitude,platform,OL_31.5,OL_63,OL_125,OL_250,OL_500,OL_1000,OL_2000,OL_4000,OL_8000,OL_16000
132,7/12/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.15044013,85.80406518,85.94897629,87.51581041,89.57788748,91.16766387,90.9600567,90.5593996,90.58914412,86.60385873
133,7/12/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,89.70188212,84.83226458,86.52043568,89.12389349,90.82095668,92.5259512,92.26838409,92.03210827,91.61326555,87.29618306
134,7/12/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.5037403,88.03441452,87.40201185,90.0464481,91.51396029,92.7361181,92.05466954,91.74877473,91.62469109,87.27973423
135,7/12/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.49305118,94.66924321,95.49281473,93.3351617,94.2733105,95.02842862,94.27922489,93.92067864,93.57977191,88.76268425
136,7/12/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,103.8632346,93.95006073,90.93180584,92.36598585,93.89939255,95.29310012,94.81340037,94.58693897,94.24295644,89.17711478
137,7/12/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.15091463,91.37486467,92.06286409,95.1537982,95.91774989,96.01668303,95.09042551,94.65902396,94.12216248,88.88864131
138,7/12/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.5599821,89.70893215,90.20447473,92.31302736,94.16055293,95.6395178,95.07940762,94.7628776,94.27102643,88.94126147
139,7/12/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.6536317,94.38200949,91.53201264,92.34709104,93.91979155,95.40339646,94.90648051,94.59969395,94.14077217,88.96200278
140,7/12/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,105.9699484,101.3665392,96.2534451,94.9360844,95.99028292,97.24257983,96.4184317,95.70998816,94.97917383,89.38622675
141,7/12/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,110.6839389,101.871485,95.73431977,94.09735186,95.04704796,96.11781841,95.46843479,95.03450683,94.42500818,88.92642907
142,7/12/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,106.4196784,98.66028091,94.68778185,93.7475623,95.04957466,95.63621746,94.93421463,94.29561768,93.66437631,88.47052341
143,7/12/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,102.9264673,96.03224908,92.22240171,92.45808665,95.67120315,95.46326949,94.88797514,94.45070682,93.99242874,88.73579087
144,7/12/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.37583113,90.27037889,89.00593432,92.73925683,97.78927905,96.35876682,94.53533181,93.58012805,92.95982376,88.07875007
145,7/13/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.0241816,88.79576192,97.78202615,98.26713733,102.3131021,101.5169198,97.3139783,94.31459086,93.20579111,88.34735998
